19
924 838
338 445 326
534 276 143
563 677 -180
895 214 -505
710 458 179
900 235 -780
261 538 52
149 478 570
689 261 -412
442 895 616
439 767 294
5 737 -295
87 262 361
815 1 -263
68 612 -95
438 69 -40
335 100 640
879 201 806
913 362 -578
430 498 -266
770 341 496
620 921 -309
631 223 645
917 200 652
188 379 -122
489 806 435
875 608 -485
786 897 -188
763 147 -56
256 406 272
619 548 -936
700 898 918
666 87 -894
141 327 -517
356 795 370
230 81 747
64 59 157
266 700 948
460 516 66
479 665 -857
601 171 -247
486 447 859
918 573 -704
22 141 -789
36 667 746
200 259 -464
69 499 -300
489 649 -969
771 123 -564
558 841 -618
75 631 -52
15 487 -39
510 158 -650
513 840 54
463 764 -621
97 479 -317
826 495 -451
139 570 302
813 113 302
539 257 -579
682 174 -13
836 332 428
870 211 -326
3 147 854
676 233 -78
892 423 879
689 821 -1
327 896 278
912 452 -573
844 743 117
228 690 -8
92 376 867
777 115 376
691 656 732
482 135 -341
728 405 -914
522 594 427
103 866 321
523 735 275
555 640 -171
590 829 -37
170 836 -691
504 733 320
193 403 3
727 282 252
114 617 326
854 718 -899
683 270 -843
407 252 1
417 161 -746
40 405 178
647 305 -90
391 227 -775
760 748 -967
138 699 837
858 104 99
229 547 -416
238 694 -804
161 910 66
149 286 -966
178 436 -304
55 878 -4
924 73 -751
250 450 207
441 578 -83
216 653 183
747 167 175
251 354 -918
628 518 907
715 336 -665
193 240 252
590 352 -989
366 798 165
629 140 703
334 849 -258
805 597 738
690 406 271
77 401 -709
653 79 802
544 311 -873
665 464 -283
538 826 199
506 667 -564
80 455 -282
88 794 -28
715 605 -659
339 120 -102
238 708 -388
508 568 260
824 694 107
851 406 937
201 799 93
636 311 94
471 181 716
335 450 -303
685 707 -331
410 688 -816
737 479 -590
568 571 -427
649 240 -686
767 179 -869
798 664 197
544 369 601
524 919 -837
598 820 -139
35 786 -250
255 437 877
673 471 -130
57 288 -495
68 261 -230
434 39 43
518 291 -827
758 670 -811
315 53 -90
350 803 -854
275 665 103
506 75 239
425 416 -765
499 254 -152
845 264 -895
536 504 774
227 168 -284
187 889 348
546 187 -997
857 374 -654
379 587 -335
543 867 530
419 832 -301
852 266 407
174 290 -41
87 573 -423
712 305 109
430 82 235
611 657 -220
884 890 -730
201 313 937
831 97 -42
84 131 620
243 589 298
349 627 984
56 506 306
737 858 832
690 479 711
708 581 910
429 286 -710
151 52 489
875 281 -137
418 817 200
510 164 411
2 205 -683
611 107 -9
230 871 751
745 613 -385
821 615 297
617 343 955
245 872 -543
899 208 -698
97 317 -824
231 22 -162
913 902 -194
622 638 956
51 315 172
341 160 346
406 61 -651
222 665 -719
486 227 297
80 680 427
415 198 -768
918 211 -399
922 736 -982
280 357 -9
788 283 -396
461 832 -769
608 454 -597
735 607 126
608 693 -479
286 695 49
890 842 -57
569 303 125
466 278 -790
97 786 74
540 725 -369
609 323 315
79 398 608
606 299 894
577 95 -306
433 224 -722
237 178 583
398 872 -496
160 778 721
106 502 -904
518 233 637
809 29 -330
891 845
383 844 689
248 762 170
20 224 76
553 542 -982
186 361 656
306 297 603
329 39 -568
734 459 -682
323 618 -349
855 108 -49
589 450 833
269 207 99
124 237 -576
284 12 -123
830 808 872
213 683 143
563 685 126
59 839 95
137 560 75
277 120 862
704 548 -146
14 807 -456
191 694 43
33 561 -33
503 44 -963
812 423 925
625 703 -771
466 506 15
582 651 33
486 177 -619
555 475 -137
663 608 449
712 433 -827
699 200 896
404 292 136
606 576 -446
178 134 929
681 332 -651
570 688 -361
22 352 48
572 392 772
482 811 881
469 496 -70
448 500 -264
504 678 -420
344 95 -305
202 771 -580
859 162 63
353 565 239
133 488 510
704 580 788
742 498 621
112 662 -478
473 76 -690
555 336 714
229 633 778
819 39 777
816 613 -19
194 221 -157
529 212 742
534 891 591
272 762 -617
18 687 -437
705 410 930
184 613 868
250 575 -113
365 153 -789
258 665 997
669 448 471
289 766 682
602 876 845
574 730 228
109 857 639
744 873 -336
715 657 -79
518 77 -462
771 85 470
509 305 -17
188 238 744
731 386 266
70 389 -87
30 496 -302
635 485 -991
223 488 -223
810 47 51
561 52 308
498 653 -711
271 174 -388
578 309 638
781 838 -630
360 783 254
475 350 367
446 441 -800
554 371 -743
424 735 478
100 482 178
813 233 -694
80 469 -849
545 789 268
221 182 -264
452 294 244
42 729 -803
36 85 -790
269 298 -724
174 292 753
491 530 -319
111 192 166
624 813 846
692 512 452
556 406 -168
147 875 641
648 45 515
671 602 970
230 138 742
310 194 -883
481 461 -356
458 470 -89
135 22 204
75 772 -127
788 845 906
312 273 211
807 686 8
787 691 234
417 761 -207
100 659 -184
294 327 -744
522 9 -693
404 430 -76
344 585 -750
463 196 -80
271 872 541
377 218 501
293 28 131
682 84 -348
633 143 823
211 728 -110
522 815 0
27 318 779
82 366 -979
98 113 153
622 70 54
885 162 584
797 491 -864
525 514 290
20 17 587
373 34 -238
583 492 994
616 166 -30
402 580 471
422 687 561
488 157 543
193 125 275
138 678 620
170 740 -230
166 392 -813
717 644 -573
310 573 -943
378 154 -1000
205 470 751
363 358 353
499 702 435
494 867 955
405 647 -554
674 593 -866
382 113 460
834 721 -94
254 878 738
422 873 789
334 234 -8
783 564 930
152 526 100
300 547 -851
9 558 790
362 287 73
847 737 99
385 346 333
808 790 149
740 289 -333
162 219 -598
469 6 117
770 537 -486
347 843 -695
867 512 -345
820 185 -135
750 410 43
789 290 -501
370 486 -118
61 888 517
816 818 -687
547 581 -275
486 409 -227
201 240 486
99 358 644
370 442 390
307 612 -457
167 231 -63
143 13 122
660 878 -771
443 77 -575
46 551 317
771 626 -699
221 723 -685
215 124 719
676 691 38
263 451 170
206 238 389
24 673 -539
44 782 13
647 254 -924
272 231 -82
870 290 366
828 59 -728
397 736 -645
587 40 76
542 33 -566
300 473 483
698 81 58
223 9 760
206 355 346
622 879 -924
527 463 738
859 284 -446
850 821 -808
854 651 -585
106 888 -854
775 375 629
552 367 -300
248 637 388
289 409 674
294 850 513
407 113 -836
323 390 232
61 516 756
726 842 -137
506 269 341
49 858 -874
744 723 -401
456 515 105
738 818 -727
560 410 566
345 259 -628
523 403 -529
514 327 -573
815 170 908
374 366 -646
165 597 -954
217 624 981
197 473 -658
646 40 -800
745 46 -86
331 184 964
345 240 -183
669 817 -785
190 396 576
48 16 834
788 761 623
271 859 23
409 486 -713
335 399 -766
292 526 -247
234 498 -842
681 159 255
883 185 161
236 256 -417
342 885 -213
314 810 171
826 129 201
378 635 -753
276 819 -757
588 211 -454
378 287 -283
714 387 -499
272 690 -249
449 691 191
437 644 -600
10 614 888
887 527 -494
568 871 -409
100 294 -66
264 233 680
569 100 -78
789 216 988
485 344 -830
634 562 95
874 637 -567
413 69 248
331 627 -490
772 163 -468
723 73 788
4 725 -182
296 677 986
537 351 669
370 392 648
393 525 713
760 109 206
677 104 -537
199 223 -623
278 8 560
294 602 -105
230 258 -120
201 603 -637
109 603 -274
779 805 -577
72 370 723
603 256 -664
125 336 -16
557 174 -893
209 106 849
777 798 -268
843 377 524
842 125 140
687 393 -311
138 818 -540
540 480 -267
760 222 488
518 697 -150
153 454 114
237 475 170
868 82 -206
139 478 458
288 747 -354
148 81 -473
331 455 983
475 454 -650
230 736 -353
236 690 25
225 444 349
752 298 -589
306 262 969
200 780 600
438 372 -715
723 837 85
301 160 762
38 619 -747
130 393 -844
768 266 419
207 849 643
714 327 260
853 362 -219
676 434 -139
883 587 -850
712 309 -536
139 663 -891
59 151 198
50 337 152
413 76 639
367 457 272
825 701 -785
62 417 146
380 460 48
88 550 875
684 761 -403
846 14 -159
330 819 -635
496 142 -403
424 520 -268
820 322 -445
344 258 -644
323 418 -794
723 792 698
468 162 -36
630 342 439
481 49 -829
124 80 810
192 694 629
125 38 -672
390 774 755
846 758 -700
481 709 963
415 745 13
41 310 -213
50 296 563
233 330 37
201 92 -507
498 506 -333
860 731 329
624 703 37
855 574 774
208 398 -126
178 661 455
875 709 -188
220 223 325
794 273 74
430 889 -461
36 208 -766
316 588 -926
723 176 603
386 223 -905
271 457 373
372 272 -537
231 343 371
887 312 5
824 71 590
615 203 -246
188 663 474
9 721 -770
776 528 689
153 177 596
691 349 584
295 607 -213
41 789 -444
185 220 -840
311 556 852
91 611 -670
93 343 688
690 821 -268
563 147 978
613 424 -874
286 603 -841
798 441 -498
656 514 235
442 92 -530
696 232 -781
687 504 -704
461 368 -931
545 546 -126
137 62 408
143 432 -179
346 439 919
829 237 -716
611 833 -692
212 257 -162
514 158 -226
396 769 -413
553 220 963
830 269 762
609 681 602
25 632 -696
780 716 422
616 336 602
324 333 -540
106 878 -562
565 617 679
579 152 -226
699 105 88
416 455 848
440 10 -563
755 870 906
60 7 -894
849 332 -354
636 742 -814
266 342 -431
325 65 -407
30 479 280
511 667 976
26 754 -780
172 345 739
400 662 761
104 601 434
271 654 290
790 876 378
795 445 133
615 250 -189
626 817 423
58 118 -534
250 19 -947
58 62 -355
395 860 -290
117 722 745
887 505 -194
626 14 -554
524 331 -399
192 304 -990
145 708 -561
158 705 365
192 108 301
227 8 -163
446 846 146
197 693 366
410 52 33
331 777 696
329 195 849
773 839 -916
658 266 -269
605 401 469
801 155 -295
298 839 -711
409 679 -861
691 881 856
813 140 -484
432 568 -550
438 152 -830
469 648 452
430 659 547
793 601 -791
224 1 -438
231 594 -540
375 73 -597
378 160 712
509 838 -525
871 341 462
208 731 -743
244 299 -384
54 354 -158
752 416 -725
535 858 805
823 755 -233
15 624 117
635 646 -947
405 647 98
24 193 -931
570 288 -537
724 51 396
544 246 909
174 166 -778
435 49 615
637 799 -316
253 70 -992
454 583 408
657 866 -694
576 166 -988
585 694 59
132 186 830
137 135 -731
863 800 -724
184 328 -888
515 192 629
237 208 -386
510 462 -273
422 860 167
716 507 790
849 364 963
620 794 -186
554 870 -555
7 835 -958
23 508 829
673 676 -185
759 164 -216
519 566 -522
352 748 -407
250 400 -248
247 275 768
863 404 441
668 383 446
339 519 -524
30 888 418
204 648 -162
504 747 -285
655 541 168
24 454 -938
144 382 47
66 406 342
885 566 552
418 405 444
352 252 -598
526 848 719
593 232 -418
194 722 -1000
486 146 605
362 252 96
450 471 686
26 197 -410
116 245 -187
115 336 793
542 298 -32
104 227 -520
875 474 387
723 872 -912
100 511 855
608 640 -877
788 134 -8
88 500 -733
281 871 797
683 754 987
704 151 -173
98 540 341
805 351 -900
41 45 623
31 247 67
212 716 474
496 820 87
812 672 488
237 814 730
645 179 48
733 273 370
777 287 374
879 635 -737
351 606 410
732 695 79
26 475 -80
477 65 -68
415 252 800
174 226 942
367 496 -625
473 103 -559
587 75 -125
408 83 146
873 440 221
577 351 623
787 783 -94
613 677 -84
170 494 -36
129 548 -212
490 776 839
588 761 -797
655 300 182
685 577 905
7 237 76
366 629 637
806 336 927
875 512 -804
186 449 -611
371 424 143
381 65 484
99 70 56
224 784 -181
812 321 367
788 538 272
170 244 -516
525 723 -416
737 222 868
611 610 -84
445 509 693
496 766 -826
362 586 -269
342 296 -948
765 704 -900
876 830 -127
520 216 624
565 267 -392
868 718 -232
72 387 925
550 491 49
752 394 552
495 444 511
516 447 -524
852 89 525
182 447 299
589 467 -754
681 138 241
72 16 314
461 701 -931
121 11 -666
27 288 -857
565 481 -875
507 116 -912
272 596 20
214 349 -686
224 738 -389
658 605 309
849 616 814
502 57 -205
254 370 487
293 344 883
771 273 139
865 165 -218
527 473 377
296 672 588
50 313 956
196 132 -100
791 795 -1000
201 387 -565
701 414 857
793 788 -493
828 1 -752
561 541 787
577 596 529
679 65 -867
274 512 -704
538 14 -884
800 527 -449
227 557 -379
139 332 -575
425 507 -177
414 767 -237
328 82 503
386 522 -591
243 801 767
29 635 -540
448 386 154
421 250 775
805 605 779
506 502 -523
148 195 -106
546 511 -457
472 468 486
320 336 287
480 771 -351
474 716 -193
202 332 994
765 204 -736
504 388 176
92 564 -10
537 799 -861
223 539 994
813 158 -131
285 55 762
569 690 73
223 45 -889
29 574 901
586 527 617
304 276 -716
807 445 -151
512 314 -765
334 831 -269
408 326 971
203 504 330
720 261 90
672 206 628
704 822 -412
757 575 -736
460 708 -346
428 249 882
424 527 -813
49 560 -151
543 358 393
841 343 56
494 767 -941
227 38 847
412 736 -229
472 43 98
419 347 575
315 448 -432
72 494 -940
240 217 -983
198 557 630
754 746 900
62 422 989
42 256 -48
572 486 936
724 553 -495
276 347 -185
179 344 815
486 71 -435
701 594 -44
874 597 797
227 564 -942
24 782 -522
855 455 -970
589 792 488
635 242 934
249 583 581
212 99 251
889 846 -146
844 253 -194
9 34 -437
544 480 849
326 612 -16
497 659 924
758 471 -548
435 285 12
342 239 -31
58 724 -602
242 782 -955
871 662 264
394 341 511
810 62 -774
106 144 209
531 778 500
257 658 -357
341 149 13
376 101 978
362 326 162
525 304 -182
315 501 282
318 854 -962
79 343 -806
723 494 -144
143 623 165
4 432 -807
502 211 451
32 209 -177
361 82 -301
158 739 826
504 659 -438
829 256 -184
695 771 825
267 654 829
71 626 620
794 374 -1000
888 56 -599
430 262 505
645 868 -129
71 124 932
463 884 821
590 466 982
18 592 -533
809 243 450
183 428 523
779 13 817
413 854 737
634 573 -387
32 8 -566
540 609 448
819 776 171
520 160 181
802 50 781
344 444 438
452 416 -841
98 538 211
384 138 -234
395 537 913
876 843 435
620 802 -741
538 698 792
115 677 -923
735 165 -943
235 325 -594
575 809 -822
474 32 -440
519 586 -622
751 143 -416
797 509 326
244 410 691
442 81 -333
350 294 -8
644 64 153
127 690 -683
874 183 742
657 382 -624
275 128 -949
758 561 344
6 512 318
434 127 684
90 327 867
197 309 539
567 357 -234
615 76 797
305 315 -874
159 683 234
679 719 767
220 879 -57
550 824 921
370 290 605
792 391 347
773 325 357
523 830 74
152 864 -539
548 768 -738
291 203 -611
802 351 -587
463 347 -364
63 218 -928
423 510 -121
874 720 -804
345 736 -300
400 833 -738
770 220 -358
238 541 -292
115 135 15
805 362 -343
94 543 160
864 718 -737
119 502 -884
597 595 382
899 981
275 334 423
847 808 -357
442 86 -287
879 342 -425
459 372 -737
371 261 354
37 227 277
53 16 -190
784 347 384
476 628 237
485 421 769
620 728 594
894 228 -241
294 151 -355
488 396 659
729 668 -895
548 373 229
485 513 181
682 796 574
881 191 -410
220 52 420
539 857 -178
662 844 989
703 131 -102
840 271 -274
501 389 -655
881 725 -566
302 868 848
357 283 -879
853 877 599
524 627 198
633 797 -538
464 694 -459
609 434 3
381 353 95
566 515 -478
241 539 -568
485 94 902
459 634 39
770 837 -938
362 642 626
468 404 247
552 574 -146
60 434 347
28 7 727
594 527 -165
233 271 258
476 505 964
682 444 750
704 53 872
523 389 817
578 296 -890
237 110 138
308 647 179
743 439 447
4 375 -465
598 502 -65
30 737 -503
836 102 818
640 223 472
181 688 115
165 478 -303
856 848 197
400 770 -552
155 631 -507
780 473 107
388 174 100
791 406 179
43 22 -541
247 825 -845
812 448 197
15 416 453
881 203 641
386 440 -486
492 220 -237
540 746 -679
643 758 501
595 275 912
544 671 -112
788 302 -405
127 811 758
781 137 364
207 341 -929
665 430 736
410 221 -736
478 94 -835
49 75 615
146 745 754
773 449 71
22 860 949
859 70 907
572 894 827
519 336 -491
591 653 808
519 732 -643
401 51 -859
829 113 932
439 702 98
434 790 50
874 128 420
839 422 453
156 726 546
607 168 316
125 73 690
506 134 -486
195 682 -720
685 118 1
732 188 -59
674 248 410
788 604 -265
626 612 50
251 143 -587
760 594 262
90 39 -84
450 395 -491
28 128 666
658 475 -177
683 280 142
351 626 -541
725 837 644
555 257 -874
728 467 -991
221 160 -265
197 1 549
589 792 -479
185 794 570
499 811 143
214 79 -452
485 328 -219
847 391 691
177 554 -752
431 312 787
113 497 775
65 732 -699
258 486 -691
701 788 412
148 49 -407
874 893 410
469 482 947
638 68 -565
476 81 45
750 403 -488
729 88 -699
862 168 84
523 407 703
69 303 55
586 59 -294
27 161 -969
814 436 614
250 524 -908
894 664 -286
812 746 -585
369 576 362
21 697 -134
85 120 -60
856 537 -631
337 700 793
603 255 99
738 592 185
24 863 940
556 844 129
623 384 641
764 281 382
381 379 882
151 751 995
100 596 -411
789 715 647
329 767 -180
897 189 843
846 469 -171
10 497 72
445 45 -514
5 478 397
603 788 -466
134 695 46
483 790 -98
655 292 -530
288 330 125
878 886 402
68 276 812
531 458 -980
530 374 186
646 662 -69
567 693 -331
521 400 306
39 797 -575
313 14 769
476 765 -981
148 235 -675
227 853 -26
114 666 -112
789 303 -609
284 263 641
336 773 222
225 425 -621
770 180 12
762 72 439
750 197 983
195 805 268
134 776 -744
221 798 171
84 199 656
757 476 -33
693 163 703
506 471 -601
142 579 -429
227 795 975
212 774 508
456 569 -900
537 553 684
755 52 262
396 625 -932
389 734 463
408 451 188
830 282 747
31 72 -122
831 560 -65
680 189 -166
587 467 -284
443 467 -771
295 693 466
663 452 890
101 782 266
692 511 333
568 24 -417
22 502 -90
49 463 -740
48 891 634
48 172 996
577 762 -914
132 617 -855
516 425 816
95 722 23
509 492 561
208 167 662
632 96 279
472 453 -639
530 831 82
469 232 807
187 505 463
213 434 515
63 14 923
130 641 200
508 876 34
153 170 906
135 125 559
299 715 -564
203 272 157
491 649 -898
584 169 824
795 71 201
296 207 5
240 627 624
131 39 -43
809 248 463
68 145 -947
879 126 720
425 823 258
481 579 -472
149 543 92
798 678 42
340 74 -131
292 856 748
9 776 590
572 724 362
826 748 -45
185 699 326
294 50 -625
295 840 -431
680 684 -581
752 842 -773
401 455 -312
585 609 656
402 892 -871
830 419 -225
72 88 -134
853 570 -88
14 406 -662
11 555 886
125 330 858
565 571 888
701 888 480
799 874 986
701 202 473
358 665 903
268 119 -743
430 54 626
363 559 243
566 187 -285
92 268 -269
842 513 -908
656 535 -898
223 164 -617
653 736 -502
533 191 -197
865 547 100
284 642 -837
89 665 -773
213 399 871
893 714 -973
499 463 478
756 614 -661
245 562 903
395 324 634
525 130 385
740 283 898
260 12 -688
54 358 -267
621 556 723
134 479 -99
343 286 -70
376 732 36
764 442 -723
776 204 21
750 657 -855
878 285 183
514 79 823
121 659 -991
477 610 393
322 868 -171
248 424 749
93 238 33
189 680 297
374 843 486
415 700 -408
836 350 -167
493 268 997
744 275 502
435 890 -629
709 642 706
521 445 -682
561 74 -446
467 396 -948
155 252 355
672 613 258
827 664 501
417 565 -511
552 185 688
535 133 584
873 847 -707
781 343 -205
23 391 206
271 494 -225
246 10 947
573 754 447
896 890 746
167 179 -348
693 269 -727
767 638 -871
824 98 249
364 25 740
879 812 -566
31 821 271
477 3 -843
5 504 -393
769 459 34
613 825 863
816 511 -26
73 195 897
430 371 364
636 659 678
749 526 -966
619 317 -507
2 331 -720
32 207 -985
638 431 603
305 65 -829
404 877 488
344 570 -195
660 577 -522
405 356 935
232 854 623
270 558 -53
795 130 -994
211 40 586
209 626 273
107 393 -952
391 443 -101
412 245 45
500 75 466
880 608 -543
469 15 -772
657 277 -925
313 27 -597
411 11 82
252 517 706
462 25 780
752 745 -835
353 336 583
838 625 -269
761 874 -630
329 82 -619
326 47 -40
156 734 688
208 755 -592
215 726 -917
134 697 861
459 828 544
675 442 -367
287 275 300
394 677 220
165 346 -741
758 616 228
133 485 -830
508 259 -170
885 381 -10
299 644 -489
427 531 -408
184 208 -321
712 473 491
489 214 382
508 762 -642
457 134 -30
551 167 765
811 460 -209
673 279 -846
795 460 932
826 526 73
739 798 -430
695 206 49
656 735 -645
826 490 -250
469 735 765
633 756 552
498 882 990
839 668 684
782 375 46
591 185 842
428 347 14
163 260 587
896 109 960
140 323 620
26 886 504
765 52 -861
578 765 574
715 448 -988
8 732 24
680 645 827
750 6 357
323 312 341
15 64 381
137 133 882
510 308 425
75 470 276
334 4 -620
518 291 -210
161 575 -639
393 207 633
725 408 -482
655 81 591
544 182 -681
218 136 -752
189 180 -851
152 710 -759
448 629 351
18 158 -818
545 643 504
842 414 -541
296 615 996
275 721 -707
70 794 -673
694 396 -942
123 238 -319
262 332 -880
748 608 538
240 279 -347
21 452 -736
174 220 -284
604 736 -69
232 218 334
512 582 814
685 510 -934
132 366 744
345 780 -656
342 451 876
621 74 125
457 439 -218
680 403 -2
73 636 -476
108 407 311
722 856 -815
554 454 -318
552 236 953
486 375 725
256 805 -53
340 448 -25
296 41 -172
271 457 -6
675 47 -304
265 106 636
420 686 688
307 311 981
608 171 -75
292 344 -680
195 877 -943
599 641 -438
8 714 737
243 411 -554
472 534 -280
795 157 -81
513 580 691
881 128 906
460 732 520
184 625 -690
141 485 556
412 668 -925
176 802 -791
482 156 -213
887 88 188
90 10 -381
861 303 -839
228 805 889
480 474 305
711 9 -284
481 572 -872
324 17 1
489 422 813
177 832 -229
688 733 43
502 506 -567
570 131 -487
298 177 -986
51 378 611
71 243 925
56 812 687
729 153 -797
635 75 -2
428 422 -273
224 601 -803
647 369 -48
158 349 60
474 367 -88
584 220 599
547 815 878
621 314 -574
803 98 882
712 107 -232
340 228 952
144 745 506
332 825 597
364 308 381
395 124 -310
268 142 121
695 352 -280
462 887 861
56 382 56
710 64 -827
166 112 -829
879 331 130
446 736 453
93 627 770
400 419 -672
797 500 -341
397 503 -772
339 588 513
719 778 690
316 41 -42
718 143 259
836 434 -426
762 196 -729
359 848 -655
816 535 -859
880 93 724
861 892 -939
647 762 755
540 713 -148
336 221 73
380 78 -891
753 584 -631
214 563 -392
415 399 107
743 501 -421
52 540 686
759 82 884
572 164 262
151 735 663
223 438 241
314 15 259
225 554 592
257 492 -173
175 220 -570
236 774 -714
333 702 822
57 611 827
285 293 628
29 228 -931
366 701 -592
428 726 389
407 398 -962
568 380 558
217 878 -893
526 886 -498
667 899 -131
796 798 -77
342 622 -429
293 403 -44
715 431 -927
184 732 856
828 592 736
130 113 -610
516 4 -408
67 142 -240
228 409 -151
38 435 -652
109 267 -448
536 501 -439
877 698 390
641 223 -86
579 258 929
9 13 563
625 71 -191
255 611 484
785 694 -685
702 93 664
720 130 -739
114 220 980
760 192 -175
267 154 817
706 427 -850
718 664 760
331 622 -658
457 246 674
331 655 456
847 390 37
589 91 -803
875 362 551
85 485 -798
816 72 841
664 790 -726
3 871 999
607 337 324
411 118 187
181 94 961
318 614 672
281 560 -652
821 227 -408
489 722 -304
154 776 -662
109 849 833
750 419 -861
332 682 495
800 600 -670
645 39 -364
651 195 311
44 899 866
53 368 -516
3 102 80
489 888 -635
795 355 395
625 13 -103
800 526 788
444 264 185
664 550 403
123 162 -561
775 875 935
141 357 -871
69 135 609
348 810 576
241 328 -306
563 110 -681
865 371 -682
215 752 -444
861 305 366
815 232 -54
30 51 669
159 352 -576
787 184 -971
564 631 491
238 435 832
449 455 -276
281 399 -633
824 564 594
747 319 223
323 175 43
681 827 405
218 133 203
107 98 826
317 251 68
429 563 280
751 326 71
819 321 460
25 699 29
195 123 113
722 509 333
377 488 -105
173 526 992
545 449 203
712 857 -879
887 342 368
368 570 500
598 349 58
598 360 -94
58 678 -271
105 604 -523
67 203 878
319 552 338
720 696 -838
9 337 445
71 378 161
196 99 494
640 314 23
238 92 973
522 9 651
448 86 -900
575 703 -159
559 596 -876
470 251 770
1 354 872
324 602 -806
76 658 -984
817 233 173
546 303 -45
289 541 -397
751 230 813
793 228 -965
621 649 -66
244 783 468
512 389 -426
437 654 370
449 803 502
289 442 -689
177 26 -202
797 39 558
428 484 360
713 220 -505
881 23 -351
23 657 -419
245 361 -976
817 767 457
262 31 -221
793 398 377
462 730 852
890 399 178
243 272 701
520 467 -976
610 124 -968
90 740 705
289 831 68
318 47 -135
396 659 562
268 801 463
409 48 -584
569 203 -129
800 47 -288
86 138 418
255 598 288
589 137 812
378 559 -648
570 105 570
289 608 774
528 478 159
30 355 -674
402 354 479
638 618 864
562 526 -923
317 245 -726
755 326 -832
583 512 652
217 752 363
605 897 -964
125 151 250
268 327 360
92 378 -676
388 884 593
134 694 -731
62 675 -765
325 205 479
620 722 971
514 124 -783
370 396 -550
546 187 -146
210 631 -935
358 512 -911
895 798 373
355 764 -635
809 778 -342
7 276 -671
250 769 -506
298 82 -268
873 788 748
158 348 -779
789 561 -461
209 489 -276
543 164 786
169 137 -352
11 217 808
773 300 -999
689 661 791
578 26 877
844 638 -919
49 84 -296
881 651 -913
387 551 711
92 878 8
697 298 -961
752 351 648
525 618 113
756 776 -854
427 188 604
29 876 717
668 783 703
258 698 81
339 213 42
293 170 -725
228 84 -772
104 816 -59
840 249 -267
256 664 -953
226 810 245
367 478 311
720 117 -792
220 387 -402
771 796 -659
582 100 566
886 703 -362
71 590 -181
167 566 -821
890 716 -969
444 789 -947
389 683 695
153 256 865
581 577 -17
199 519 -975
811 678 275
828 97 31
318 636 -317
891 297 -70
460 142 729
872 80 -784
485 115 389
129 737 -254
741 160 -337
746 612 -241
46 216 917
529 225 -742
485 862 -999
490 866 -424
783 298 -904
307 213 59
485 507 815
387 745 485
381 745 396
883 888 -323
540 648 -801
59 649 -692
678 122 565
820 666 -373
863 785 123
378 250 75
283 864 517
698 430 -834
339 660 699
444 268 138
49 176 -346
138 722 402
881 292 -426
493 649 74
576 756 438
416 369 380
101 226 -369
519 472 -554
720 256 -777
813 507 -12
50 282 -595
412 432 338
877 691 -988
766 203 -482
742 821 -358
146 857 -543
142 747 -289
484 834 -615
130 160 -900
185 279 694
205 60 -928
872 305 128
878 165 840
828 304 126
682 876 42
435 558 591
199 122 702
239 577 -443
699 455 633
412 193 -811
793 55 980
158 574 565
432 212 -642
731 531 760
486 62 -306
299 606 -556
817 626 193
48 24 127
835 453 -804
25 190 757
340 588 -819
511 691 -58
541 698 297
33 601 -344
306 822 -425
850 72 -238
273 563 -750
69 42 -336
361 387 263
129 58 294
680 429 199
215 777 -399
235 469 706
723 670 -162
472 686 -381
18 662 994
117 580 538
474 493 421
340 273 690
712 51 690
288 840 -44
670 460 154
777 803 -47
76 113 -480
610 343 985
569 782 804
37 154 984
14 165 267
163 783 966
353 294 -610
630 821 813
430 54 -391
670 67 593
164 767 690
78 476 448
100 241 884
363 538 -989
639 412 404
576 184 -998
76 430 0
127 530 206
388 836 299
473 86 934
160 769 592
576 832 20
50 387 221
106 557 -901
254 476 -82
503 803 523
186 789 -305
544 770 -158
867 523 283
555 270 860
619 638 246
486 742 -763
565 509 179
254 659 -435
443 81 -918
535 822 794
327 703 -906
19 436 314
674 165 470
16 560 168
774 596 -624
445 33 788
535 447 -831
839 391 942
753 387 -538
306 411 -812
522 719 430
525 776 370
443 573 -511
147 148 413
368 502 -152
462 890 -725
603 676 -506
433 36 127
686 744 -911
788 739 768
882 822 -166
666 186 -593
387 857 138
895 866 655
715 633 69
895 311 304
118 868 581
151 338 957
725 489 896
800 866
609 543 858
712 293 903
172 490 -522
260 440 498
639 339 649
652 750 -949
90 60 -792
471 527 901
118 183 398
441 274 -752
665 639 -664
419 546 952
423 346 -96
352 128 37
409 121 265
16 669 387
577 513 -745
365 387 -104
121 684 276
694 338 448
767 270 955
37 428 -4
420 6 -820
790 127 927
538 416 -417
463 794 291
475 751 948
123 329 224
27 631 -373
517 642 208
324 792 -743
309 337 -676
604 751 -490
294 102 263
723 341 -484
507 302 448
355 106 686
120 456 613
648 201 589
318 676 217
761 424 -560
162 465 111
424 512 -903
654 538 -916
187 579 81
490 674 -220
571 11 850
52 68 798
120 197 -868
466 202 -292
568 519 827
141 523 903
247 183 -372
81 88 385
674 743 -142
6 226 -577
447 259 -246
210 233 525
293 534 770
117 415 -288
688 224 -597
563 750 143
755 394 -998
703 391 -859
94 181 -85
742 465 -56
335 308 608
484 354 -53
469 487 -101
156 708 694
669 735 -857
286 322 139
196 368 -694
564 398 332
482 719 -662
130 538 -846
601 636 390
378 661 669
667 112 -340
697 110 398
717 254 -80
745 551 -634
176 283 801
112 767 -252
107 106 575
115 312 314
725 709 -415
7 31 782
253 139 574
661 226 -144
