18
830 1726
493 158 959
745 585 759
773 366 381
517 684 649
723 521 230
304 90 775
606 644 72
9 483 260
474 897 95
541 265 53
115 812 118
667 168 772
286 909 517
833 419 13
883 171 377
16 798 735
797 277 431
461 227 63
450 749 44
903 382 996
601 505 620
609 854 493
486 476 717
65 266 431
765 922 501
827 905 610
89 103 855
541 504 498
446 615 666
97 625 339
373 726 877
146 210 862
816 13 636
787 575 75
278 412 607
187 119 645
635 466 615
840 581 566
380 512 946
349 888 646
185 98 31
153 850 6
265 911 126
327 545 258
702 327 277
752 4 328
97 365 675
109 524 102
27 642 839
389 91 753
367 821 272
576 507 711
551 467 849
648 786 523
332 321 765
83 565 878
692 342 179
579 740 362
379 864 990
162 495 206
82 704 561
825 604 984
562 744 846
100 884 848
403 95 160
271 728 681
544 218 144
69 421 64
189 490 223
369 823 708
555 111 471
744 675 725
885 59 398
760 488 875
766 180 12
891 463 435
344 517 898
239 163 792
239 681 288
121 681 322
657 102 805
184 94 872
168 367 319
777 659 162
879 83 350
299 239 101
102 178 682
642 84 823
746 704 264
250 374 781
324 26 503
537 306 286
709 187 8
836 587 641
574 896 689
116 674 786
151 739 337
530 228 883
872 147 26
246 387 903
3 461 406
876 693 888
540 179 889
733 923 489
674 684 809
641 798 975
731 211 427
896 184 774
555 823 205
923 554 12
36 861 226
391 194 861
389 208 859
517 128 8
860 425 1000
602 600 541
607 551 415
534 531 829
775 760 280
81 559 352
174 609 99
122 780 774
306 716 342
914 326 38
682 689 238
725 514 191
351 259 489
617 193 802
139 33 719
732 337 257
18 649 943
438 824 560
899 707 474
40 592 911
345 916 652
16 850 967
789 212 865
160 46 522
229 595 357
450 499 553
705 488 33
75 695 476
166 346 406
212 428 873
742 221 140
831 548 557
171 346 992
603 857 703
106 336 418
907 397 685
463 112 728
146 817 401
262 231 920
401 19 53
584 145 179
128 844 69
455 640 402
759 704 997
841 110 188
75 245 152
549 183 947
573 475 880
544 836 678
303 331 644
203 213 60
445 329 657
618 812 859
864 100 908
439 666 904
201 330 635
226 708 77
871 641 908
324 710 52
86 514 187
158 739 566
554 628 326
309 517 2
606 424 52
256 254 390
352 872 21
20 750 573
273 857 209
348 343 343
620 720 101
246 715 60
564 185 982
159 278 800
910 522 631
796 728 838
174 789 129
668 179 426
15 826 388
920 345 220
894 526 800
34 714 269
886 853 365
439 101 192
264 447 150
588 507 713
648 893 522
307 247 168
868 657 966
735 15 424
121 551 760
766 762 309
312 656 270
531 428 547
767 87 842
649 725 693
117 808 351
196 354 93
317 134 172
33 655 155
333 366 598
280 501 804
63 387 118
607 340 118
854 607 528
658 4 805
904 145 930
746 395 492
804 623 153
391 44 664
810 437 684
634 25 330
202 561 278
513 160 96
782 25 876
510 33 124
240 346 31
193 287 795
100 280 782
887 594 621
663 91 77
513 170 285
16 431 474
376 763 321
6 430 641
376 59 436
610 908 18
418 322 499
63 182 284
531 399 60
729 741 831
612 320 59
115 155 303
352 545 844
383 91 173
502 907 682
628 568 285
50 883 504
920 434 435
545 804 877
256 547 298
910 837 19
472 177 870
766 158 953
802 289 434
290 850 468
66 775 316
120 363 169
422 188 831
777 498 849
624 878 3
734 752 669
499 258 932
728 421 147
293 712 591
149 491 323
336 655 219
872 421 463
565 583 856
649 19 467
278 519 253
92 319 634
97 855 958
341 772 973
722 774 949
186 816 171
916 333 811
521 877 271
171 368 8
98 464 778
569 729 741
25 378 403
359 749 182
262 142 543
165 180 111
733 251 543
156 588 204
434 167 530
825 66 289
198 583 898
61 44 343
248 369 118
391 623 647
601 49 412
716 737 203
177 921 527
24 220 70
484 301 136
41 410 399
913 915 601
576 429 510
576 472 151
328 60 988
912 905 396
501 514 628
232 222 120
667 222 218
483 250 462
510 198 826
615 586 289
290 513 669
320 96 685
70 302 63
715 494 326
496 626 284
136 71 90
575 438 931
279 225 148
848 598 980
645 848 586
815 595 164
38 396 61
257 423 197
41 19 282
701 428 416
225 684 930
36 137 743
712 69 614
304 25 809
161 470 843
656 153 322
522 558 534
644 180 306
429 767 726
666 161 881
402 797 647
240 836 367
318 766 905
606 133 335
463 266 329
503 656 162
1 218 906
487 913 244
225 77 517
6 65 749
308 718 693
800 776 965
643 496 80
736 511 905
604 459 434
728 379 985
478 180 755
551 644 476
359 708 234
825 706 838
50 799 445
325 686 67
592 102 979
616 484 22
917 443 199
873 488 707
485 392 174
45 832 30
593 738 470
916 285 740
759 152 158
454 79 242
410 621 436
675 87 933
860 421 447
417 712 158
368 678 654
3 567 579
110 29 668
636 809 334
598 153 437
655 763 263
154 544 51
622 400 501
421 643 72
710 294 134
843 526 163
630 900 353
812 429 312
80 674 738
669 424 268
796 725 343
377 128 187
386 556 273
428 720 492
249 248 364
5 69 789
24 787 155
590 262 291
97 45 11
197 519 124
652 387 143
156 182 207
113 859 379
873 242 302
493 891 646
603 384 763
823 96 915
355 373 560
188 292 237
227 657 446
885 235 735
523 874 245
313 581 667
778 113 458
374 824 683
409 200 924
629 497 401
430 778 699
764 435 849
715 494 445
914 890 225
547 705 159
44 781 193
168 660 568
584 430 823
280 506 408
580 307 415
434 578 51
436 495 430
250 157 456
516 179 847
630 257 42
256 279 902
243 444 968
695 375 328
875 17 551
204 613 829
339 562 705
527 159 996
254 472 110
299 559 843
410 351 142
310 395 60
639 756 802
433 37 493
328 467 824
26 601 86
756 688 641
765 699 693
720 711 817
571 537 41
163 579 908
452 17 528
102 62 680
543 781 974
373 34 305
14 40 69
203 452 198
415 499 942
508 643 99
351 844 604
693 484 657
839 856 614
122 677 294
546 196 128
725 637 697
260 877 101
611 775 217
569 785 402
21 366 248
842 231 989
212 744 473
741 813 219
320 858 79
538 278 451
889 858 533
727 392 804
765 847 236
437 398 85
327 437 480
234 321 21
672 438 563
234 64 944
275 347 307
39 127 359
786 6 924
437 194 735
60 254 561
98 896 994
311 648 605
514 262 456
179 122 558
899 658 384
785 901 324
95 923 954
286 317 493
741 12 210
688 291 379
332 517 903
224 69 201
909 588 669
98 549 392
291 495 35
726 285 258
403 650 16
8 831 280
610 780 737
313 727 726
274 719 748
623 529 754
550 794 687
873 152 130
396 241 791
89 256 167
12 188 185
492 289 532
850 333 973
480 805 567
420 768 364
500 430 655
795 390 698
461 422 307
63 911 771
451 5 30
426 51 881
187 552 56
230 75 496
211 28 204
839 733 184
520 536 409
618 506 698
58 659 944
425 790 63
916 445 356
190 36 539
239 252 722
631 525 933
413 316 538
530 874 609
892 456 227
467 673 81
659 796 335
395 537 917
522 430 522
642 365 896
569 333 980
369 860 147
882 82 273
794 273 580
594 330 4
288 847 832
335 799 301
803 390 114
523 620 160
529 707 103
554 459 304
584 810 727
905 133 813
107 78 642
463 150 290
436 646 500
915 230 878
857 824 876
697 266 130
97 642 149
328 563 27
166 179 79
631 242 576
829 748 728
633 551 427
756 696 758
428 898 829
436 647 437
101 712 109
76 325 428
677 805 762
671 877 533
812 169 633
748 17 877
281 866 990
126 718 430
343 54 971
319 263 551
330 521 201
257 408 636
483 40 509
101 16 187
830 503 70
753 535 562
787 119 82
566 635 380
293 373 695
76 144 134
66 568 657
232 488 613
224 36 203
546 736 465
4 752 418
864 44 805
25 6 57
154 280 877
672 403 836
84 336 357
267 532 830
865 45 267
460 585 731
557 863 257
467 919 943
848 172 307
341 69 964
352 508 781
690 293 286
358 372 910
882 899 743
207 705 363
738 73 448
366 291 496
231 894 284
546 671 677
560 424 227
355 359 847
720 591 231
645 417 659
786 821 30
377 591 870
778 291 503
698 434 809
373 570 849
624 508 524
445 874 537
537 783 383
638 182 54
131 90 290
478 417 246
182 529 84
911 406 179
367 333 264
339 244 887
463 850 606
821 370 208
53 495 519
495 678 585
651 375 289
542 596 993
632 381 153
923 863 159
252 825 127
858 284 396
189 105 564
163 860 951
895 85 715
73 636 121
356 66 833
53 189 864
85 452 380
373 361 129
609 175 409
467 168 517
254 561 679
623 689 961
580 419 287
305 566 876
681 97 20
848 73 314
76 876 654
27 633 520
911 384 542
66 648 52
622 226 946
253 596 222
515 747 252
570 449 577
298 757 19
882 498 899
27 558 502
601 875 487
168 498 242
653 132 508
761 283 839
128 597 496
186 509 308
535 447 570
745 421 75
661 94 301
431 305 986
700 110 630
630 872 96
164 276 816
103 719 520
731 216 896
63 859 691
220 242 341
807 654 92
679 703 317
552 156 13
190 647 772
346 526 121
209 797 934
432 545 489
641 164 284
47 157 345
301 242 873
639 498 698
187 900 867
384 664 681
836 362 702
911 110 263
663 334 241
82 138 540
313 708 348
104 918 532
204 426 860
441 859 182
429 550 382
892 814 586
313 155 142
235 815 581
766 569 450
893 233 797
688 491 347
393 210 864
550 60 587
815 243 820
620 556 219
649 328 970
319 378 884
528 892 77
573 601 720
512 549 244
263 93 720
844 648 441
70 119 444
393 146 423
747 352 390
917 28 911
893 461 777
702 569 779
164 812 271
567 855 401
296 164 670
94 548 785
806 592 672
610 617 721
622 797 525
65 352 532
87 82 950
112 111 827
754 913 551
537 555 575
303 178 285
270 366 457
735 232 255
875 657 675
361 72 506
727 654 286
778 4 635
836 617 179
278 846 935
684 119 312
799 872 182
685 140 723
462 431 689
420 624 737
921 336 35
51 343 526
261 193 583
356 461 781
590 64 59
209 316 848
830 632 99
327 370 968
684 776 632
184 425 522
154 897 337
446 450 730
519 80 15
651 403 161
580 395 339
627 246 333
829 687 703
408 96 762
346 259 887
354 308 664
600 855 808
302 287 201
882 374 118
385 110 512
669 784 780
743 633 959
857 817 706
181 97 803
58 894 309
305 588 833
867 420 998
304 382 7
619 751 32
683 819 813
114 173 718
88 748 115
866 195 559
524 789 577
315 893 36
278 569 28
243 177 663
335 17 967
730 860 745
851 119 267
117 78 576
854 314 80
24 250 280
401 243 319
615 162 547
31 467 706
91 514 201
211 785 473
534 32 25
482 451 338
81 416 345
881 439 697
708 337 973
709 129 373
717 644 596
776 454 435
683 908 287
409 816 804
766 197 958
812 44 395
759 419 703
749 774 655
145 502 218
708 95 595
892 49 624
859 901 776
494 174 944
563 337 384
571 215 726
464 221 812
913 255 92
107 194 186
767 169 236
48 535 875
785 756 260
337 63 994
238 403 397
888 628 931
179 232 288
898 819 110
578 118 696
743 187 164
266 851 843
429 714 457
783 664 193
205 9 448
250 121 213
230 467 446
161 205 584
883 719 95
164 578 976
61 151 535
140 233 813
515 732 878
613 881 565
788 436 657
630 84 267
305 458 776
755 413 148
887 114 598
655 150 921
163 769 717
721 870 204
203 360 359
239 400 426
436 129 821
858 882 990
462 372 400
805 190 593
858 779 377
487 40 838
409 736 652
730 103 780
399 922 927
584 543 471
420 379 347
24 567 570
128 790 396
902 852 443
701 141 588
465 63 966
694 278 392
402 549 892
82 465 236
369 786 881
410 319 233
320 585 899
26 345 295
357 105 482
222 630 497
201 119 464
330 872 407
422 417 322
408 119 806
363 236 198
468 370 117
602 767 599
33 265 487
714 61 362
620 141 544
701 784 729
678 400 888
919 373 104
572 247 12
479 104 285
672 450 207
235 33 553
644 289 385
863 905 297
24 749 106
830 846 419
625 782 361
52 601 571
424 126 512
453 390 668
749 520 533
227 755 539
460 321 611
487 359 16
882 602 803
584 456 843
60 119 533
672 439 995
452 751 480
400 743 303
115 512 182
477 272 197
280 852 435
544 649 590
361 428 599
347 821 509
4 206 941
292 153 661
126 500 962
667 528 802
171 797 619
734 181 780
728 47 808
672 24 274
237 168 213
33 885 492
787 423 282
142 579 128
545 95 512
238 680 198
359 207 695
919 696 713
84 178 225
317 673 412
898 121 361
604 12 786
428 700 40
571 668 108
736 99 628
793 767 355
722 17 602
608 709 789
176 208 352
102 736 172
134 502 349
86 716 525
45 564 792
699 704 707
146 674 779
232 524 96
801 721 267
482 743 486
782 717 332
862 233 515
497 102 287
553 865 811
496 464 649
699 435 324
894 3 489
874 923 395
409 548 773
301 798 923
131 287 319
884 229 865
605 869 38
499 172 202
106 885 283
419 606 432
633 464 915
72 469 79
327 764 624
212 823 648
668 414 469
270 2 845
522 136 412
245 687 296
811 171 410
650 532 3
174 865 421
549 153 124
217 761 176
528 45 99
14 694 925
792 518 298
13 747 931
439 47 656
657 181 416
265 669 168
581 672 252
42 458 600
632 558 752
499 864 619
758 83 326
666 73 205
109 198 476
219 639 720
357 454 999
604 442 180
66 267 11
565 759 507
71 474 426
360 596 811
192 446 56
492 742 957
205 883 401
860 795 813
35 600 282
516 774 616
458 319 654
70 580 621
407 893 104
889 792 537
52 64 469
863 561 743
166 702 312
521 395 709
469 440 478
596 730 78
817 923 830
67 490 322
806 321 842
40 638 170
135 772 518
405 712 442
532 350 547
256 822 245
506 293 201
378 754 126
668 566 470
453 449 325
465 746 375
290 423 918
710 144 862
265 243 561
421 921 683
920 393 29
578 709 70
760 162 886
787 839 502
70 565 888
884 626 24
864 667 672
794 483 705
769 627 221
372 276 434
869 574 113
615 639 273
807 75 306
619 824 373
897 598 848
567 351 370
81 335 265
734 217 802
919 668 39
20 7 392
395 46 610
190 544 92
12 535 305
620 324 503
707 655 777
787 50 105
176 494 315
330 618 666
502 884 566
184 353 592
492 479 188
903 832 995
655 884 994
817 44 505
21 99 518
1 776 990
174 897 296
122 733 100
212 839 801
197 853 538
10 406 652
329 827 653
834 547 206
143 394 560
603 188 193
455 541 517
522 164 928
712 327 832
680 790 935
626 220 625
27 563 524
327 93 436
122 551 4
299 255 384
206 191 612
858 469 84
447 760 715
242 814 126
868 653 988
921 120 404
464 13 49
807 34 514
6 489 499
617 217 70
923 894 299
191 493 564
439 545 989
862 639 169
750 281 652
679 375 150
568 20 958
751 859 925
676 720 66
459 393 274
616 52 150
323 12 259
459 650 346
722 452 395
753 648 188
825 103 528
499 693 562
560 153 440
388 328 957
843 397 366
607 558 375
78 696 905
93 560 697
164 685 53
186 702 275
197 16 541
917 490 893
110 167 201
698 787 758
225 355 176
466 507 188
207 618 979
312 107 19
4 671 297
280 50 921
242 514 502
616 108 611
322 538 220
523 479 590
396 711 56
895 752 730
260 906 682
153 338 59
8 704 678
582 588 546
719 689 726
680 253 141
718 466 32
472 91 288
573 171 264
646 675 417
786 664 33
190 60 549
36 908 453
690 580 665
54 707 113
899 164 673
318 168 122
694 333 375
215 270 921
43 718 321
111 542 923
93 227 888
419 464 550
672 535 153
360 756 338
527 733 538
509 233 625
444 216 483
306 379 603
796 745 967
399 161 738
806 848 25
255 77 730
478 846 161
681 795 886
214 727 202
856 103 962
886 311 871
909 11 577
430 171 255
735 172 214
687 864 654
539 533 102
621 579 879
376 695 788
290 22 66
215 92 239
863 75 619
859 640 844
75 460 911
403 822 630
211 869 756
498 393 456
465 717 534
397 590 106
868 488 426
397 507 839
817 1610
791 44 201
431 643 301
552 503 980
613 587 21
84 130 576
595 554 308
203 49 381
314 210 360
146 141 164
122 22 902
150 693 635
285 527 779
47 796 65
232 187 745
201 160 324
106 33 827
403 31 356
669 722 701
410 607 983
550 561 269
240 328 171
810 799 729
503 695 337
2 53 133
528 279 618
259 253 990
73 281 359
784 428 729
125 213 609
132 277 431
591 126 302
737 732 779
792 633 372
600 456 432
240 285 345
375 492 432
234 55 945
609 393 585
18 47 6
12 566 306
64 31 417
221 7 65
710 219 278
287 580 418
665 154 527
463 370 276
309 772 667
586 471 432
143 49 127
532 375 63
770 750 292
43 184 41
134 130 921
76 42 553
734 583 533
713 183 581
734 676 385
630 727 457
433 52 589
139 669 92
177 385 825
341 456 531
469 532 518
27 37 864
129 310 906
253 728 228
272 523 91
569 677 295
330 247 730
717 343 708
553 474 417
50 786 453
547 177 666
486 8 798
369 207 3
161 301 646
665 765 332
407 628 508
372 128 120
93 787 296
520 283 850
177 47 148
76 765 524
602 406 853
614 40 340
388 298 152
540 483 339
544 523 321
498 187 524
188 250 145
355 421 698
373 287 940
631 751 271
98 681 720
540 626 985
431 7 616
607 636 807
243 297 186
192 661 298
634 128 414
538 424 845
721 217 893
491 658 776
34 664 395
49 787 699
354 191 415
269 805 372
331 700 404
106 481 881
48 673 393
229 252 636
128 480 227
637 506 84
721 453 842
692 646 573
191 618 330
745 668 972
215 242 933
98 426 465
706 776 470
259 297 976
294 229 97
646 261 808
610 615 282
84 186 366
571 738 471
710 72 677
212 330 554
465 467 868
196 351 123
705 403 424
154 484 626
536 123 181
705 383 312
32 544 246
647 398 640
730 85 786
96 329 179
519 524 836
185 736 562
441 119 877
463 432 224
444 101 715
535 422 580
457 270 192
207 507 823
79 774 745
182 628 255
210 285 773
694 809 285
513 209 285
612 458 774
236 157 975
271 241 911
652 122 374
295 702 899
635 755 397
584 262 367
373 70 973
236 103 649
272 321 825
334 320 853
36 65 429
377 730 468
29 707 177
551 151 127
353 621 229
290 358 968
508 799 852
519 798 73
171 218 562
509 361 688
99 335 372
599 12 174
71 783 770
85 423 619
632 626 986
551 183 284
751 290 426
221 179 868
80 703 230
395 435 107
49 571 239
343 592 907
252 119 214
464 232 423
720 207 127
529 673 563
678 344 281
555 95 280
614 695 86
445 548 27
20 581 488
523 397 339
449 169 413
648 4 143
672 613 751
703 276 153
189 150 614
332 449 233
495 656 439
397 357 451
411 127 228
189 605 284
55 607 200
131 485 779
230 295 233
402 356 136
67 404 827
84 132 329
743 815 796
205 152 358
238 508 842
718 592 621
52 652 520
712 170 524
327 572 162
750 206 178
351 313 229
317 240 925
531 59 180
14 306 372
270 88 778
140 238 702
256 629 833
686 133 595
290 78 860
323 332 618
22 699 474
414 754 711
77 10 809
551 384 493
586 775 833
151 405 979
686 798 114
129 543 19
742 550 557
662 208 768
11 266 360
36 290 444
503 813 264
90 492 74
408 752 702
696 565 508
575 178 509
343 666 388
785 393 280
498 417 685
533 401 417
559 287 50
743 88 710
461 732 696
650 253 757
702 640 778
52 411 204
749 800 830
568 644 827
612 447 791
243 340 159
227 717 956
280 724 962
803 181 395
343 659 981
451 197 513
5 468 967
217 419 277
650 330 744
813 633 817
168 102 18
493 708 889
230 288 369
490 220 480
556 481 367
577 381 423
333 452 646
350 367 450
388 280 313
793 495 238
816 642 844
283 246 854
166 441 322
733 484 431
523 21 846
713 452 842
688 79 133
296 766 935
225 412 576
378 778 83
32 163 951
243 570 913
674 352 701
727 391 631
166 171 842
538 474 717
287 498 947
49 194 470
264 764 631
341 292 712
401 176 594
435 385 139
342 280 1000
430 350 299
160 345 407
166 258 230
787 717 483
73 88 700
599 607 796
545 522 548
298 803 250
231 118 929
426 134 744
495 146 469
466 462 382
68 738 28
480 157 925
309 430 572
263 210 531
501 412 96
726 109 409
272 719 321
19 135 131
610 124 168
109 187 979
330 11 514
462 531 677
80 213 175
52 426 855
579 184 499
331 135 682
188 720 593
305 508 160
398 512 109
415 334 299
143 82 557
627 236 745
146 390 452
527 330 239
273 325 635
458 599 925
360 293 735
730 513 668
646 529 948
326 246 829
161 76 743
558 382 998
438 723 383
567 354 240
736 757 73
335 226 697
749 59 903
456 702 772
480 338 505
290 187 539
120 303 176
302 436 576
356 173 144
249 279 363
180 616 100
452 86 490
353 591 947
617 667 99
457 668 668
377 114 562
700 468 683
188 166 200
475 662 600
6 652 320
553 789 456
4 749 627
784 372 684
757 151 995
2 154 176
79 229 352
766 628 627
612 367 563
109 491 242
152 592 601
605 418 131
355 330 494
454 79 415
342 278 921
266 16 373
427 686 687
317 284 611
33 574 860
113 57 670
426 684 823
242 217 384
189 443 231
605 547 748
129 291 338
520 106 119
803 247 286
378 782 137
37 521 174
759 204 271
505 571 660
57 464 198
313 126 332
394 2 941
370 550 898
785 318 384
542 271 142
673 242 849
577 169 568
759 616 103
165 673 587
55 438 151
371 118 301
111 817 609
156 644 685
531 443 568
720 400 159
718 399 47
404 312 502
291 789 99
388 784 464
455 375 271
406 563 1
600 531 2
302 336 111
39 514 239
738 267 511
338 54 170
510 292 633
616 144 926
651 286 507
391 587 161
168 344 37
632 212 546
124 632 812
447 793 248
525 481 498
376 6 504
481 551 647
743 686 383
296 679 771
543 785 361
561 355 856
153 240 614
368 448 533
730 43 889
409 349 647
390 638 326
465 46 597
679 130 113
332 67 696
552 686 683
251 138 582
546 524 78
158 261 138
630 345 728
761 656 586
511 233 815
202 80 316
387 249 281
525 767 247
253 375 307
441 380 795
530 385 301
316 411 92
412 169 903
64 776 589
318 147 96
488 507 196
216 318 92
759 543 968
39 118 287
533 94 692
209 14 343
717 379 857
816 175 894
630 169 359
261 247 395
352 698 474
490 175 419
796 69 894
91 469 351
719 80 918
64 680 909
183 559 747
581 570 122
89 440 41
651 658 691
558 445 911
155 476 156
362 372 172
658 320 714
54 288 515
3 387 432
84 255 437
388 737 416
442 491 885
430 527 220
794 807 411
15 497 242
738 783 989
108 648 845
756 525 450
661 371 853
414 84 668
84 815 262
519 548 536
448 725 89
73 412 68
718 275 187
517 599 445
446 8 589
50 181 698
564 371 593
144 44 848
530 556 939
608 719 610
150 560 395
109 746 305
386 78 601
384 672 698
186 817 735
615 101 379
228 441 774
309 517 601
763 526 571
241 160 480
65 324 828
604 694 432
365 426 926
328 570 648
753 209 738
119 73 883
468 464 859
528 646 247
80 39 209
343 36 800
22 558 865
290 384 237
137 706 710
637 210 735
426 434 523
66 755 650
774 169 553
209 795 808
336 102 504
393 736 728
478 113 27
43 733 531
184 241 773
790 174 608
231 165 505
498 116 533
120 816 845
333 807 494
5 407 207
619 227 798
751 666 733
108 148 189
541 401 492
536 585 321
699 715 961
91 478 865
209 317 291
543 47 987
648 110 226
566 426 306
214 454 673
141 259 685
690 146 440
175 545 165
706 613 122
441 257 774
289 367 974
631 602 370
600 236 834
646 512 56
611 161 791
142 638 802
754 645 768
638 331 174
382 310 699
346 382 995
298 229 575
768 721 111
572 763 760
149 541 316
718 89 528
514 368 287
412 181 769
113 222 104
519 361 22
264 358 468
135 299 141
7 13 795
551 665 516
679 748 508
791 286 260
613 327 774
345 267 585
58 389 446
542 629 137
450 107 367
492 288 409
276 536 645
397 217 201
780 487 601
400 441 401
274 766 407
296 636 84
97 122 724
815 227 972
176 686 671
326 476 795
646 233 286
518 654 801
715 390 923
760 496 192
532 337 672
605 550 18
111 697 949
250 266 206
688 164 317
347 771 532
139 726 16
799 706 245
92 420 399
602 425 785
526 274 124
736 66 771
66 706 107
570 124 393
523 499 472
270 204 800
476 307 855
777 768 37
475 294 43
553 686 51
661 327 788
281 199 738
376 595 633
10 753 956
435 394 546
185 26 643
680 70 671
223 395 150
4 498 258
331 4 301
523 253 199
199 48 834
817 90 34
346 200 84
469 302 623
438 216 484
381 98 509
135 423 390
363 274 28
460 275 867
568 348 544
80 525 934
425 574 635
143 677 742
784 634 209
280 545 597
455 729 275
198 30 317
690 430 954
627 653 871
407 599 811
490 716 508
578 221 970
423 527 158
377 221 288
20 307 930
68 288 49
655 319 896
245 507 696
514 48 738
133 782 302
639 539 13
30 614 996
567 112 304
698 784 940
444 263 948
345 207 5
586 36 529
584 466 6
589 17 517
727 368 604
257 620 109
580 429 175
90 412 876
452 383 827
613 796 764
61 436 215
592 147 605
804 685 185
592 24 263
756 797 222
157 141 817
160 568 524
228 639 693
728 95 616
5 226 515
697 756 407
22 150 994
678 1 519
158 570 683
20 432 872
563 162 683
90 181 364
600 664 159
574 585 695
294 128 795
148 303 644
172 687 467
308 807 905
790 573 519
421 631 955
675 243 243
235 367 855
707 339 528
705 283 71
441 401 73
697 539 298
216 78 884
657 564 318
103 111 324
598 722 763
14 340 16
451 73 975
109 2 9
753 456 241
298 485 703
620 457 528
698 406 637
105 772 767
780 615 84
409 269 802
251 766 400
311 195 701
144 51 326
53 758 915
505 772 962
437 56 101
249 293 614
429 739 456
723 34 387
265 546 845
552 790 980
502 369 183
430 658 381
472 711 364
679 711 100
649 320 273
251 460 693
183 279 369
547 14 357
129 97 953
209 558 403
84 172 939
554 625 741
23 748 319
289 388 344
112 83 663
169 541 125
267 60 762
745 252 81
653 164 695
625 798 438
605 546 731
99 150 1
571 197 21
204 529 928
546 754 321
136 154 376
213 638 712
188 296 662
777 563 889
125 33 980
647 404 879
795 632 24
808 300 873
699 125 538
473 233 990
124 182 631
511 159 846
435 303 701
40 23 476
169 477 410
331 371 290
749 189 716
22 135 308
790 707 668
204 235 529
577 43 641
181 340 702
447 302 313
711 485 233
426 703 94
37 469 659
408 164 116
491 759 792
14 597 640
479 129 503
786 600 509
58 87 736
554 470 865
562 552 780
60 88 134
48 495 510
454 566 724
723 675 620
356 44 883
209 417 604
85 149 496
539 214 145
632 137 854
562 376 641
358 227 856
486 702 532
366 693 57
95 249 306
633 756 358
266 777 811
408 11 944
531 105 284
24 290 499
590 74 142
483 623 763
543 357 328
572 585 950
54 682 593
22 281 486
358 262 985
807 809 447
384 266 592
290 481 195
510 426 286
276 304 974
301 439 158
390 606 221
62 732 214
595 7 780
689 516 713
303 128 907
149 408 181
670 161 318
591 80 343
426 420 85
381 164 867
587 291 238
391 44 693
179 177 953
227 106 962
107 177 926
319 84 990
60 751 814
172 782 903
207 547 696
596 471 90
111 26 607
581 195 160
553 529 231
699 303 391
26 18 68
193 791 286
616 335 276
67 66 857
273 188 874
259 753 965
530 519 647
599 129 541
21 133 552
770 575 771
789 788 856
402 480 581
577 567 38
612 550 260
689 544 459
11 709 987
566 453 132
93 336 313
280 61 781
110 746 654
754 487 171
499 656 817
790 607 364
223 231 371
605 423 983
595 651 127
315 92 208
95 440 958
400 119 558
817 26 206
427 534 936
558 710 115
324 218 946
544 793 422
722 230 876
411 104 722
383 801 689
766 124 909
599 308 87
706 767 475
490 312 623
538 744 340
519 386 491
87 143 237
468 558 188
716 4 23
295 40 954
509 380 526
788 370 998
85 165 619
189 771 726
408 581 538
578 208 268
711 81 90
107 251 396
112 497 208
817 317 19
539 526 908
701 780 402
105 287 47
210 117 637
453 321 432
706 57 989
695 76 153
160 628 956
659 512 553
659 762 905
535 139 554
553 250 373
795 781 936
781 387 674
751 478 394
91 742 817
476 185 540
69 152 304
541 434 110
94 79 220
268 393 67
193 147 125
789 401 20
459 623 781
215 62 153
738 283 973
486 678 714
243 401 57
626 187 804
313 261 497
403 577 980
75 373 862
550 252 91
361 102 558
707 101 859
467 806 902
487 483 723
568 241 181
590 82 764
136 232 310
434 21 594
244 733 774
583 451 766
37 746 180
192 470 20
140 470 647
473 374 904
718 633 765
538 39 606
525 662 569
46 753 959
785 553 319
465 502 469
47 637 204
319 345 889
311 346 175
760 771 3
761 122 776
459 690 845
43 98 161
440 251 90
548 419 184
346 564 461
49 302 735
590 168 203
168 607 575
312 652 261
327 185 233
704 486 249
171 112 44
355 254 493
16 811 302
361 18 57
390 249 737
402 675 170
253 529 856
50 104 649
766 354 924
185 537 676
781 186 294
354 618 435
299 635 602
527 600 462
478 284 136
231 611 645
134 697 141
437 568 828
610 789 733
54 598 769
433 161 136
675 140 298
23 753 822
140 269 579
74 495 23
160 304 177
333 707 293
744 764 446
705 769 594
562 183 684
65 525 556
449 438 659
655 203 843
275 341 590
428 494 915
512 606 146
725 628 460
405 433 541
439 471 294
482 728 231
683 745 664
630 525 743
300 409 113
513 406 43
310 525 163
452 134 840
423 358 878
740 12 237
64 572 40
752 5 910
686 252 810
193 528 841
342 792 748
89 489 641
606 681 865
366 381 240
544 381 818
638 667 400
633 467 32
48 476 343
70 146 791
17 689 56
499 468 793
336 741 515
736 18 988
62 589 415
596 5 277
449 204 257
789 84 780
626 790 534
744 22 685
319 384 545
612 290 873
427 781 988
326 325 926
667 308 389
358 157 568
367 232 374
19 579 152
155 597 491
789 110 426
334 86 106
723 277 3
312 293 451
14 315 219
659 809 67
256 186 266
366 497 718
708 596 450
550 366 749
128 442 466
220 546 119
321 336 235
532 637 625
370 180 812
781 474 535
783 178 966
346 231 962
119 104 941
720 124 607
3 696 481
71 387 864
396 593 157
31 497 1000
653 286 631
2 194 46
319 187 670
54 653 329
801 589 376
281 205 838
600 366 924
67 66 511
520 560 59
98 31 456
560 480 152
78 474 913
504 607 716
240 35 927
292 92 614
780 279 584
307 809 448
141 534 772
538 34 658
90 475 910
109 768 937
